subject,day,session_name,target_label,n_trials,accuracy,rt_mean_sec,rt_median_sec,rt_from_stimulus_mean_sec,rt_from_stimulus_median_sec,n_errors,session_order
s01,2026-06-02,syllable_top100,유,1,1.0,2.071170600131154,2.071170600131154,0.7175706001311541,0.7175706001311541,0,10
s01,2026-06-02,syllable_top100,이,1,0.0,1.9472918000537904,1.9472918000537904,1.3967918000537902,1.3967918000537902,1,10
s01,2026-06-02,syllable_top100,인,1,1.0,1.9915058999322357,1.9915058999322357,1.0408058999322354,1.0408058999322354,0,10
s01,2026-06-02,syllable_top100,자,1,1.0,1.781736700097099,1.781736700097099,0.980336700097099,0.980336700097099,0,10
s01,2026-06-02,syllable_top100,장,1,1.0,2.404389299917966,2.404389299917966,1.2020892999179662,1.2020892999179662,0,10
s01,2026-06-02,syllable_top100,전,1,1.0,2.2836187998764217,2.2836187998764217,1.0818187998764217,1.0818187998764217,0,10
s01,2026-06-02,syllable_top100,제,1,1.0,3.141937999986112,3.141937999986112,2.039837999986112,2.039837999986112,0,10
s01,2026-06-02,syllable_top100,지,1,1.0,2.4613119000568986,2.4613119000568986,1.9108119000568984,1.9108119000568984,0,10
s01,2026-06-02,syllable_top100,치,1,1.0,2.64704760001041,2.64704760001041,1.89654760001041,1.89654760001041,0,10
s01,2026-06-02,syllable_top100,해,1,1.0,3.785787499975413,3.785787499975413,2.483887499975413,2.483887499975413,0,10
s01,2026-06-02,syllable_top100,회,1,1.0,3.843699700199068,3.843699700199068,2.5419997001990677,2.5419997001990677,0,10
s01,2026-06-02,syllable_top100,후,1,1.0,2.00329319993034,2.00329319993034,1.00149319993034,1.00149319993034,0,10
s01,2026-06-04,basic_consonants,ㄱ,2,1.0,0.6818120999960229,0.6818120999960229,0.5318120999960229,0.5318120999960229,0,1
s01,2026-06-04,basic_consonants,ㄴ,2,1.0,0.6362585499882698,0.6362585499882698,0.4862585499882698,0.4862585499882698,0,1
s01,2026-06-04,basic_consonants,ㄷ,2,1.0,0.8688562999013811,0.8688562999013811,0.7188562999013811,0.7188562999013811,0,1
s01,2026-06-04,basic_consonants,ㅂ,2,1.0,1.3519449001178145,1.3519449001178145,1.2019449001178146,1.2019449001178146,0,1
s01,2026-06-04,basic_consonants,ㅅ,2,1.0,0.8848729500314221,0.8848729500314221,0.7348729500314221,0.7348729500314221,0,1
s01,2026-06-04,basic_consonants,ㅇ,2,1.0,0.7921885499963537,0.7921885499963537,0.6421885499963537,0.6421885499963537,0,1
s01,2026-06-04,basic_consonants,ㅈ,2,1.0,1.1791886000428349,1.1791886000428349,1.029188600042835,1.029188600042835,0,1
s01,2026-06-04,long_consonants,ㄹ,3,1.0,0.7823106665940335,0.8152937998529524,0.4323106665940335,0.4652937998529524,0,2
s01,2026-06-04,long_consonants,ㅁ,3,1.0,1.0517452666535974,0.971386200049892,0.7017452666535974,0.6213862000498921,0,2
s01,2026-06-04,long_consonants,ㅊ,2,0.5,1.3085747000295669,1.3085747000295669,0.9585747000295668,0.9585747000295668,1,2
s01,2026-06-04,long_consonants,ㅋ,3,1.0,0.88262063334696,0.9193380000069736,0.53262063334696,0.5693380000069738,0,2
s01,2026-06-04,long_consonants,ㅌ,3,1.0,0.9355205333946893,0.8933352001477033,0.5855205333946893,0.5433352001477033,0,2
s01,2026-06-04,long_consonants,ㅍ,2,1.0,1.5864384499145672,1.5864384499145672,1.236438449914567,1.236438449914567,0,2
s01,2026-06-04,long_consonants,ㅎ,2,1.0,1.328095650067553,1.328095650067553,0.9780956500675528,0.9780956500675528,0,2
s01,2026-06-04,double_consonants,ㄲ,2,1.0,0.7870039001572877,0.7870039001572877,0.3367039001572877,0.3367039001572877,0,3
s01,2026-06-04,double_consonants,ㄸ,2,1.0,0.782847800059244,0.782847800059244,0.332747800059244,0.332747800059244,0,3
s01,2026-06-04,double_consonants,ㅃ,2,1.0,1.0014407499693334,1.0014407499693334,0.5508407499693334,0.5508407499693334,0,3
s01,2026-06-04,double_consonants,ㅆ,2,1.0,1.0395706499693913,1.0395706499693913,0.5891706499693916,0.5891706499693916,0,3
s01,2026-06-04,double_consonants,ㅉ,2,1.0,0.976062300032936,0.976062300032936,0.525362300032936,0.525362300032936,0,3
s01,2026-06-04,all_consonants,ㄱ,2,1.0,0.7467491498682648,0.7467491498682648,0.5967491498682648,0.5967491498682648,0,4
s01,2026-06-04,all_consonants,ㄲ,2,1.0,0.9294895499479026,0.9294895499479026,0.4791895499479025,0.4791895499479025,0,4
s01,2026-06-04,all_consonants,ㄴ,2,1.0,0.819699649931863,0.819699649931863,0.6696996499318629,0.6696996499318629,0,4
s01,2026-06-04,all_consonants,ㄷ,2,1.0,0.9190396500052884,0.9190396500052884,0.7690396500052884,0.7690396500052884,0,4
s01,2026-06-04,all_consonants,ㄸ,2,1.0,1.159400949953124,1.159400949953124,0.709300949953124,0.709300949953124,0,4
s01,2026-06-04,all_consonants,ㄹ,2,1.0,0.7877461499301717,0.7877461499301717,0.4377461499301717,0.4377461499301717,0,4
s01,2026-06-04,all_consonants,ㅁ,2,1.0,1.43883374996949,1.43883374996949,1.0888337499694898,1.0888337499694898,0,4
s01,2026-06-04,all_consonants,ㅂ,2,1.0,1.2647567000240088,1.2647567000240088,1.1147567000240088,1.1147567000240088,0,4
s01,2026-06-04,all_consonants,ㅃ,2,1.0,1.501209249952808,1.501209249952808,1.050609249952808,1.050609249952808,0,4
s01,2026-06-04,all_consonants,ㅅ,2,1.0,1.0746978500392288,1.0746978500392288,0.9246978500392288,0.9246978500392288,0,4
s01,2026-06-04,all_consonants,ㅆ,2,1.0,1.0223627500236034,1.0223627500236034,0.5719627500236035,0.5719627500236035,0,4
s01,2026-06-04,all_consonants,ㅇ,2,1.0,0.9426331000868231,0.9426331000868231,0.7926331000868231,0.7926331000868231,0,4
s01,2026-06-04,all_consonants,ㅈ,2,1.0,1.3088231000583619,1.3088231000583619,1.158823100058362,1.158823100058362,0,4
s01,2026-06-04,all_consonants,ㅉ,2,1.0,1.0741901500150561,1.0741901500150561,0.6234901500150561,0.6234901500150561,0,4
s01,2026-06-04,all_consonants,ㅊ,2,1.0,1.328572649974376,1.328572649974376,0.9785726499743759,0.9785726499743759,0,4
s01,2026-06-04,all_consonants,ㅋ,2,1.0,1.0953474000561982,1.0953474000561982,0.7453474000561983,0.7453474000561983,0,4
s01,2026-06-04,all_consonants,ㅌ,2,1.0,0.9746445500059053,0.9746445500059053,0.6246445500059054,0.6246445500059054,0,4
s01,2026-06-04,all_consonants,ㅍ,2,1.0,1.7477203001035377,1.7477203001035377,1.3977203001035376,1.3977203001035376,0,4
s01,2026-06-04,all_consonants,ㅎ,2,1.0,1.3549541998654604,1.3549541998654604,1.0049541998654603,1.0049541998654603,0,4
s01,2026-06-04,basic_vowels,ㅏ,2,1.0,0.8803721499862149,0.8803721499862149,0.47947214998621496,0.47947214998621496,0,5
s01,2026-06-04,basic_vowels,ㅓ,2,1.0,0.9643565500155091,0.9643565500155091,0.5632565500155091,0.5632565500155091,0,5
s01,2026-06-04,basic_vowels,ㅗ,2,1.0,0.9058026999700814,0.9058026999700814,0.5051026999700814,0.5051026999700814,0,5
s01,2026-06-04,basic_vowels,ㅜ,2,1.0,0.8886165498988703,0.8886165498988703,0.4873165498988703,0.4873165498988703,0,5
s01,2026-06-04,basic_vowels,ㅡ,2,1.0,1.3290159000316635,1.3290159000316635,0.9790159000316634,0.9790159000316634,0,5
s01,2026-06-04,basic_vowels,ㅣ,2,1.0,1.0243502500234172,1.0243502500234172,0.8743502500234172,0.8743502500234172,0,5
s01,2026-06-04,double_vowels,ㅑ,2,1.0,1.2356741001131013,1.2356741001131013,0.2833741001131014,0.2833741001131014,0,6
s01,2026-06-04,double_vowels,ㅕ,2,1.0,1.2419476500945166,1.2419476500945166,0.2892476500945166,0.2892476500945166,0,6
s01,2026-06-04,double_vowels,ㅛ,2,1.0,1.2591436000075191,1.2591436000075191,0.307243600007519,0.307243600007519,0,6
s01,2026-06-04,double_vowels,ㅠ,2,1.0,1.3396411000285298,1.3396411000285298,0.38654110002852976,0.38654110002852976,0,6
s01,2026-06-04,double_vowels,ㅢ,2,1.0,1.4065408998867497,1.4065408998867497,0.7560408998867497,0.7560408998867497,0,6
s01,2026-06-04,complex_vowels,ㅐ,2,1.0,1.7438605499919506,1.7438605499919506,1.0424605499919504,1.0424605499919504,0,7
s01,2026-06-04,complex_vowels,ㅒ,2,1.0,2.0153002998558804,2.0153002998558804,0.7625002998558805,0.7625002998558805,0,7
s01,2026-06-04,complex_vowels,ㅔ,2,1.0,1.6243794499896467,1.6243794499896467,0.9227794499896467,0.9227794499896467,0,7
s01,2026-06-04,complex_vowels,ㅖ,2,1.0,1.9282139000715688,1.9282139000715688,0.6750139000715687,0.6750139000715687,0,7
s01,2026-06-04,complex_vowels,ㅘ,2,1.0,1.5942206501495093,1.5942206501495093,0.6421206501495093,0.6421206501495093,0,7
s01,2026-06-04,complex_vowels,ㅚ,2,1.0,1.96866414998658,1.96866414998658,1.26746414998658,1.26746414998658,0,7
s01,2026-06-04,complex_vowels,ㅝ,2,1.0,1.7739158499753103,1.7739158499753103,0.8210158499753103,0.8210158499753103,0,7
s01,2026-06-04,complex_vowels,ㅟ,2,1.0,1.670209200005047,1.670209200005047,0.968409200005047,0.968409200005047,0,7
s01,2026-06-04,all_vowels,ㅏ,2,1.0,1.0274872499285266,1.0274872499285266,0.6265872499285265,0.6265872499285265,0,8
s01,2026-06-04,all_vowels,ㅐ,2,1.0,1.3540329500101507,1.3540329500101507,0.6526329500101506,0.6526329500101506,0,8
s01,2026-06-04,all_vowels,ㅑ,2,1.0,1.5210465501295403,1.5210465501295403,0.5687465501295403,0.5687465501295403,0,8
s01,2026-06-04,all_vowels,ㅒ,2,1.0,2.043852249858901,2.043852249858901,0.791052249858901,0.791052249858901,0,8
s01,2026-06-04,all_vowels,ㅓ,2,1.0,1.056315349880606,1.056315349880606,0.6552153498806059,0.6552153498806059,0,8
s01,2026-06-04,all_vowels,ㅔ,2,1.0,1.413447399972938,1.413447399972938,0.711847399972938,0.711847399972938,0,8
s01,2026-06-04,all_vowels,ㅕ,2,1.0,1.9006116499658676,1.9006116499658676,0.9479116499658673,0.9479116499658673,0,8
s01,2026-06-04,all_vowels,ㅖ,2,1.0,1.8252335001016036,1.8252335001016036,0.5720335001016035,0.5720335001016035,0,8
s01,2026-06-04,all_vowels,ㅗ,2,1.0,1.1598028499865904,1.1598028499865904,0.7591028499865904,0.7591028499865904,0,8
s01,2026-06-04,all_vowels,ㅘ,2,1.0,1.4740088999969885,1.4740088999969885,0.5219088999969884,0.5219088999969884,0,8
s01,2026-06-04,all_vowels,ㅚ,2,1.0,1.9218771000159902,1.9218771000159902,1.2206771000159904,1.2206771000159904,0,8
s01,2026-06-04,all_vowels,ㅛ,2,1.0,1.5519562000408769,1.5519562000408769,0.6000562000408768,0.6000562000408768,0,8
s01,2026-06-04,all_vowels,ㅜ,2,1.0,1.2416612498927861,1.2416612498927861,0.8403612498927862,0.8403612498927862,0,8
s01,2026-06-04,all_vowels,ㅝ,2,1.0,1.5487624000525102,1.5487624000525102,0.5958624000525102,0.5958624000525102,0,8
s01,2026-06-04,all_vowels,ㅟ,2,1.0,1.4634636999107897,1.4634636999107897,0.7616636999107897,0.7616636999107897,0,8
s01,2026-06-04,all_vowels,ㅠ,2,1.0,1.5192827500868589,1.5192827500868589,0.5661827500868589,0.5661827500868589,0,8
s01,2026-06-04,all_vowels,ㅡ,2,1.0,1.4288972999202088,1.4288972999202088,1.0788972999202087,1.0788972999202087,0,8
s01,2026-06-04,all_vowels,ㅢ,2,1.0,1.3538793500047177,1.3538793500047177,0.7033793500047177,0.7033793500047177,0,8
s01,2026-06-04,all_vowels,ㅣ,2,1.0,0.9487245499622077,0.9487245499622077,0.7987245499622077,0.7987245499622077,0,8
s01,2026-06-04,syllable_top50,가,1,1.0,1.444540300173685,1.444540300173685,0.643140300173685,0.643140300173685,0,9
s01,2026-06-04,syllable_top50,개,1,1.0,2.557238199980929,2.557238199980929,1.4553381999809294,1.4553381999809294,0,9
s01,2026-06-04,syllable_top50,것,1,1.0,2.2929970999248326,2.2929970999248326,1.0909970999248326,1.0909970999248326,0,9
s01,2026-06-04,syllable_top50,경,1,1.0,2.9214438998606056,2.9214438998606056,1.1673438998606056,1.1673438998606056,0,9
s01,2026-06-04,syllable_top50,계,1,1.0,2.767904399894178,2.767904399894178,1.1142043998941782,1.1142043998941782,0,9
s01,2026-06-04,syllable_top50,고,1,1.0,1.5785366999916732,1.5785366999916732,0.7773366999916732,0.7773366999916732,0,9
s01,2026-06-04,syllable_top50,공,1,1.0,1.90573520003818,1.90573520003818,0.7036352000381796,0.7036352000381796,0,9
s01,2026-06-04,syllable_top50,관,1,1.0,2.621666900115088,2.621666900115088,0.8688669001150875,0.8688669001150875,0,9
s01,2026-06-04,syllable_top50,구,1,1.0,1.567007499979809,1.567007499979809,0.765207499979809,0.765207499979809,0,9
s01,2026-06-04,syllable_top50,국,1,1.0,2.1665675998665392,2.1665675998665392,0.9644675998665392,0.9644675998665392,0,9
s01,2026-06-04,syllable_top50,기,1,1.0,1.564928299980238,1.564928299980238,1.014428299980238,1.014428299980238,0,9
s01,2026-06-04,syllable_top50,나,1,1.0,2.4044653000310063,2.4044653000310063,1.6030653000310062,1.6030653000310062,0,9
s01,2026-06-04,syllable_top50,내,1,1.0,2.6961403000168502,2.6961403000168502,1.59424030001685,1.59424030001685,0,9
s01,2026-06-04,syllable_top50,대,1,1.0,2.947122300043702,2.947122300043702,1.845222300043702,1.845222300043702,0,9
s01,2026-06-04,syllable_top50,도,1,1.0,1.4411454999353737,1.4411454999353737,0.6399454999353736,0.6399454999353736,0,9
s01,2026-06-04,syllable_top50,동,1,1.0,2.474547700025141,2.474547700025141,1.272447700025141,1.272447700025141,0,9
s01,2026-06-04,syllable_top50,등,1,1.0,3.4545501000247896,3.4545501000247896,2.3031501000247894,2.3031501000247894,0,9
s01,2026-06-04,syllable_top50,리,1,1.0,1.577021700097248,1.577021700097248,0.826521700097248,0.826521700097248,0,9
s01,2026-06-04,syllable_top50,보,1,1.0,1.7320293001830578,1.7320293001830578,0.9308293001830578,0.9308293001830578,0,9
s01,2026-06-04,syllable_top50,부,1,1.0,2.7650882999878377,2.7650882999878377,1.9632882999878376,1.9632882999878376,0,9
s01,2026-06-04,syllable_top50,비,1,1.0,1.7030042000114918,1.7030042000114918,1.1525042000114918,1.1525042000114918,0,9
s01,2026-06-04,syllable_top50,사,1,1.0,1.6254489000421015,1.6254489000421015,0.8240489000421017,0.8240489000421017,0,9
s01,2026-06-04,syllable_top50,상,1,1.0,2.3512843002099544,2.3512843002099544,1.1489843002099545,1.1489843002099545,0,9
s01,2026-06-04,syllable_top50,서,1,1.0,1.6588601002003998,1.6588601002003998,0.8572601002003998,0.8572601002003998,0,9
s01,2026-06-04,syllable_top50,선,1,1.0,2.2996678000781685,2.2996678000781685,1.0978678000781683,1.0978678000781683,0,9
s01,2026-06-04,syllable_top50,성,1,1.0,2.3163964999839664,2.3163964999839664,1.1138964999839664,1.1138964999839664,0,9
s01,2026-06-04,syllable_top50,소,1,1.0,1.567437400110066,1.567437400110066,0.7662374001100659,0.7662374001100659,0,9
s01,2026-06-04,syllable_top50,수,1,1.0,1.5866620000451803,1.5866620000451803,0.7848620000451804,0.7848620000451804,0,9
s01,2026-06-04,syllable_top50,스,1,0.0,1.8435879999306053,1.8435879999306053,1.0930879999306051,1.0930879999306051,1,9
s01,2026-06-04,syllable_top50,시,1,1.0,1.5617509000003338,1.5617509000003338,1.0112509000003338,1.0112509000003338,0,9
s01,2026-06-04,syllable_top50,아,1,1.0,1.5640174001455307,1.5640174001455307,0.7626174001455307,0.7626174001455307,0,9
s01,2026-06-04,syllable_top50,업,1,1.0,3.1244849001523107,3.1244849001523107,1.9222849001523108,1.9222849001523108,0,9
s01,2026-06-04,syllable_top50,오,1,1.0,1.3479926998261362,1.3479926998261362,0.5467926998261362,0.5467926998261362,0,9
s01,2026-06-04,syllable_top50,원,1,1.0,2.712786000221968,2.712786000221968,0.959186000221968,0.959186000221968,0,9
s01,2026-06-04,syllable_top50,위,1,1.0,2.183062299853191,2.183062299853191,1.0807622998531907,1.0807622998531907,0,9
s01,2026-06-04,syllable_top50,의,1,1.0,2.144954699790105,2.144954699790105,1.0939546997901053,1.0939546997901053,0,9
s01,2026-06-04,syllable_top50,이,1,1.0,1.7511480001267046,1.7511480001267046,1.2006480001267046,1.2006480001267046,0,9
s01,2026-06-04,syllable_top50,인,1,1.0,2.874958199914545,2.874958199914545,1.9242581999145447,1.9242581999145447,0,9
s01,2026-06-04,syllable_top50,일,1,1.0,3.131077100057155,3.131077100057155,1.9803771000571548,1.9803771000571548,0,9
s01,2026-06-04,syllable_top50,있,1,1.0,3.416587800020352,3.416587800020352,2.1652878000203524,2.1652878000203524,0,9
s01,2026-06-04,syllable_top50,자,1,1.0,1.5290514000225812,1.5290514000225812,0.7276514000225812,0.7276514000225812,0,9
s01,2026-06-04,syllable_top50,장,1,1.0,2.4378200999926776,2.4378200999926776,1.2355200999926776,1.2355200999926776,0,9
s01,2026-06-04,syllable_top50,전,1,1.0,1.8437979000154885,1.8437979000154885,0.6419979000154883,0.6419979000154883,0,9
s01,2026-06-04,syllable_top50,정,1,1.0,1.9243445000611248,1.9243445000611248,0.7218445000611247,0.7218445000611247,0,9
s01,2026-06-04,syllable_top50,제,1,1.0,2.723563800100237,2.723563800100237,1.6214638001002373,1.6214638001002373,0,9
s01,2026-06-04,syllable_top50,주,1,1.0,1.864149099914357,1.864149099914357,1.062349099914357,1.062349099914357,0,9
s01,2026-06-04,syllable_top50,중,1,1.0,3.694828500039876,3.694828500039876,2.4921285000398754,2.4921285000398754,0,9
s01,2026-06-04,syllable_top50,지,1,1.0,1.924374699825421,1.924374699825421,1.373874699825421,1.373874699825421,0,9
s01,2026-06-04,syllable_top50,하,1,1.0,1.6802220998797566,1.6802220998797566,0.6788220998797565,0.6788220998797565,0,9
s01,2026-06-04,syllable_top50,회,1,1.0,3.215444100089371,3.215444100089371,1.9137441000893711,1.9137441000893711,0,9
